pos	What is this force that compels me to keep watching Magic Mike XXL? Saw it the 2nd time yesterday and am already ready to see it again.
pos	Also, ace time with the uni ladies. Saturday in Stonehaven, barbeque, Magic Mike XXL, tons of food... hips hurt from all the walking though!
neg	Mama: Shoti, i bought 2 tickets to a movie, the title is MAGIC MIKE XXL i don't know why is that the but watch it with me tomorrow. Me:.....
pos	I want Magic Mike XXL!!  C'mon? ;)  #hoorayformonday #workwork #nachos #lavinia #novaturient
pos	Magic Mike XXL on a Monday night...was everything I expected it to be.
pos	So Magic Mike XXL is out of theaters as of last Friday in the Bahamas. A whopping three weeks to the day of release.
pos	"3rd times a charm" -@KamrynjGunnes after seeing Magic Mike XXL for the third time
pos	Hey @ElectricCinema how about august electric scream screening of magic mike xxl?? Mamas def want to see some dancing and comedy!
pos	Woop! Can't wait to see Magic Mike XXL this Friday with the girls @KLB1710 @LaurenNatalie
pos	To make room for the new movies, MAGIC MIKE XXL's last showing is WEDS. THE GALLOWS, INSIDE OUT, &amp; JURASSIC WORLD's last showings are THURS.
neg	B texted me and told me that she &amp; her mom went to see Magic Mike XXL (she loved the 1st one) and she hated it.
pos	Going to bed, can't wait to see for myself the "anti-hetero male campaign" that Magic Mike XXL is apparently leading tomorrow.  Goodnight!
pos	Here he comes ladies.... Magic Mike XXL will be getting it all off TOMORROW night for the Otautau Plunket... http://t.co/Wu4NJ1cimw
neg	Not Available
pos	Lol just spent an hour talking to my mum about Magic Mike XXL. I was s'posed to work today &amp; take tomorrow off, but meh I'm gonna reverse it
pos	I have surgery inside my face tomorrow, so stockpiling good feelings by going to the cinema with @RossalynWarren to see Magic Mike XXL.   A+
pos	I'm taking my women's networking group to see Magic Mike XXL tomorrow and many of them are over 60 so this is going to be a good time.
pos	3rd viewing of Magic Mike XXL tonight. What a time to be alive, to have this chance, to live my best life.
pos	Who will go see Magic Mike Xxl with me before I leave on the 31st???
pos	sister accidentally saw Magic Mike XXL with our mom &amp; wont take a break from texting how horrified she was to say how it compares to the 1st
pos	Dear all people I know who are attracted to men:  Go see Magic Mike XXL.  Fair warning - you may fall madly in love with Matt Bomer. *swoon*
pos	Whoever took their baby to the 7pm Friday screening of Magic Mike XXL, you're my hero.
neg	Magic Mike XXL is probably the single cringiest film I've ever sat through at the cinema.
pos	Magic Mike XXL was the perfect warm up for tomorrow night's entertainment.
pos	@pootriarch @frolicandetour I approve (not of the rough day. May I recommend a viewing of Magic Mike XXL to cheer you up?)
pos	I think sitting on the very 1st row watching Magic Mike XXL was the BEST idea ever...
pos	May or may not be going to see Magic Mike XXL for the second time tonight &gt;.&gt; #noshame
pos	Magic Mike XXL is so muj better than the 1st one lol
pos	10k on the Feminism of Magic Mike XXL due on my desk tomorrow.
pos	I'm going to see magic Mike xxl (I think that's what it's called) this Tuesday with two friends (it's a movie with Channing Tatum &lt;3)
pos	Not Available
pos	I hadn't seen @bejohnce cry until today at our 5pm showing of Magic Mike XXL (was my 3rd time seeing it &amp; I would again)
pos	Not Available
pos	@sabinasmitham nobody wants to see you panting in the shadows over Magic Mike XXL at 2pm on a Monday.
pos	Not Available
pos	Not Available
pos	Goddess bless the Sisterhood of Seeing Magic Mike XXL Alone at 1:00pm on Tuesday.
pos	Going 2 see Magic Mike XXL for the 4th time tomorrow!  After watching this scene, no explanations needed, GOOD NITE! https://t.co/MJcwfZtocA
pos	A select person keeps reblogging certain set pieces from Magic Mike XXL onto my tumblr dash. Sis. SISTER. May God bless and keep you.
pos	@HeyAnnieMok @ourobora We saw Magic Mike XXL on a Tuesday night after eating Vietnamese sandwiches and gossiping about comics things!
pos	Magic Mike XXL was even better the 2nd time
pos	I have to say the Pony scene from Magic Mike XXL may be some of Channing's finest dancing
pos	Living for Magic Mike XXL with @foxyhedgehog tomorrow.
pos	I may be the last human on Earth to see Magic Mike XXL, but tonight it's happening.
pos	Magic Mike XXL' and the pursuit of pleasure - The Daily Collegian ...:  http://t.co/FtJ9whIWki #BackstreetBoys
pos	My weekend plans: Play Fallout 3, see Magic Mike XXL with my sister &amp; D&amp;D on Sunday. What are everyone else's plans?
pos	July 31- Aug 2: MAX (PG) &amp; MAGIC MIKE XXL (R) Mark your calendar now for the Labor Day weekend Dbl Dusk-to-Dawn. You won't want to miss it!
pos	Magic Mike XXL is going to be hilarious tomorrow @BeethCX
pos	I think I'll go watch Magic Mike XXL at the theatre again tomorrow. I'm in that kind of mood. I need me some male stripper action!
pos	Magic Mike XXL may be my favorite movie of the summer. I was smiling and laughing the entire time.
pos	You bet your bottom dollar I saw Magic Mike XXL for the 2nd time tonight and loved every minute of it
pos	Busy week. Tues - Love and Information @SydneyTheatreCo, Wed - Ghost Stories @SydOperaHouse, Thurs - Matilda, and tonight MAGIC MIKE XXL!
pos	Sunday funday is lunch and Magic Mike XXL with the ladies, then swimming! #Channingishot #gimme
pos	Burgers, ales, wine, Magic Mike XXL. Way to make Monday bearable. #magicmikexxl
pos	#Abs! #Dancing! #Dudes! Get along to MAGIC MIKE XXL at the @ANUFG this Thursday at 7.30pm http://t.co/Kutar5fSIQ
pos	So Magic Mike with @jack_l_smith was super great. Tomorrow I'm going to see Mission Impossible, but all I wanna do is watch Magic Mike XXL.
pos	Not Available
pos	Ladies night out! On August 12th Wiley's is hosting a Male Revue with members of the new Magic Mike XXL! Watch... http://t.co/NwzCYWS4vS
pos	For the ladies, because #Thursday. Donald Glover in Magic Mike XXL. Tasty. http://t.co/rB7fQqsx5j
pos	Bit late to the party but just back from Magic Mike XXL and ermahgaaad I could have sat in that cinema for the rest of my life. Nom nom nom.
pos	Nothing better than listening to the Magic Mike XXL soundtrack on a Saturday @hannahmooneynz #ChanningSwag #DemBeats
pos	Sitting at home on a Saturday night watching Magic Mike XXL in bed with my dog and a pizza box wondering why I'm still single.
pos	@lindsaydemeola HAPPY BIRTHDAY GORGEOUS!!!!!! May you day be more magical than the movie Magic Mike XXL. :p
pos	Would it be wrong to watch Magic Mike XXL for a 2nd time?
pos	@guardianfilm I think they may have used up all the sexy earlier in the summer with MAGIC MIKE XXL
neg	One of my Magic Mike XXL co-workers and the coordinator of the premiere I went to on June 30 this year died... http://t.co/MsYMeianAw
pos	@boybandbabe04 then you may like the Magic Mike XXL soundtrack
pos	New movies starting Fri:  1. How to make Love Like an Englishman.  2. Magic Mike XXL.  #movies  #Montreal
pos	Magic Mike XXL comes out on DVD in October , so someone has to buy it as a birthday present for me lol
pos	@wackyhistorian Andi does! She's also seen Magic Mike XXL like 6 times though, so you may just have to be your own judge
pos	So I get to go see the Magic Mike XXL live show this Friday.. I'm in heaven
pos	This Friday! We are showing the film Magic Mike XXL in Chem 140 for FREE at 8 PM! http://t.co/5Sl8BTIDW8
pos	We have an encore screening of Magic Mike XXL this Thursday at 1 pm at Rainbow Cinemas! You don't want to miss... http://t.co/nL7xPJIO7Y
pos	@dtwps prolly not - Magic Mike XXL comes out on September 15th and that's gonna keep me hetero through the holidays LOL
pos	@bcrops fell asleep during Magic Mike XXL.....guess we are just gonna have to rewatch it tomorrow.....daaaarn
pos	The Modern Family star and her Magic Mike XXL hunk are said to be tying the knot in November.
pos	Magic Mike XXL....wellll boyyyyyy....it was way better than the 1st
pos	Barely watching Magic Mike XXL for the 2nd time.
pos	London. Spent the afternoon with friends in Soho hotel enjoying our time together! Sunday cinema: Magic Mike XXL: OMG http://t.co/kamsOtVoAW
pos	So, I may have disturbed some of the other filmgoers at MAGIC MIKE XXL when I squealed just a bit at @TheVickyVox's scene.
pos	Cineplex is doing Tuesday prices every day until September 4, someone come with me to see Magic Mike XXL?????
pos	Dollar Theatre  It's Sunday night, what else am I gonna do? Anyone wanna see Magic Mike XXL with me?  Ha!
neg	I was SO disappointed with Magic Mike XXL!!! If it would have came out first, I dont think I would have watched the 2nd one.
pos	Attention, Queens. I finally found a good copy of Magic Mike XXL so I will be watching it a 3rd and 4th time with whoever hasn't seen it yet
pos	@channingtatumsaw Magic Mike XXL. 4th time. If you think it's just about stripping.....you would be wrong.....#YOURbeautyisenough
pos	Yep, it's happening! Come watch Magic Mike XXL this Friday at 7pm and start your Labor Weekend off right! http://t.co/TzFSm4oTQp
pos	@the_hoyk Magic Mike XXL is still playing the awesome Simi Valley 10 bargain house but the run ends Thursday: http://t.co/oql0jmpUjd
pos	@GriffLightning In the spirit of sharing: 1. WORLD OF TOMORROW 2. MAD MAX: FURY ROAD 3. TANGERINE 4. MAGIC MIKE XXL 5. BUZZARD 6. EX MACHINA
pos	I'm rewatching the Cheetos and Water part from Magic Mike XXL for the 3rd time lol
pos	Im mind blown after watching Magic Mike XXL for the 1st time
pos	bout to watch magic Mike XXL for the 5th time
pos	Mariah Carey Celebrates Her Star with Beacher's Madhouse's Jeff Beacher! http://t.co/hg2mnTkUPq via @JustJared
pos	So I'm on the juke box at the flats and I decided to play "all I want for Christmas" by Mariah Carey It's August.Let's see how this one goes
pos	For sure just Missed my exit because was singing to Mariah Carey way too full out. Happy Friday, all.
pos	Mariah Carey's Twins Hilariously Stole the Show at Their Mom's Walk of Fame Ceremony | Fox News Insider http://t.co/9tQe8YGx7w
neg	"Saturday I saw you, holding hands with someone new..." That part does something to my soul. Circles by Mariah Carey
pos	This is what happens when you try to share Mariah Carey's spotlight http://t.co/qLByWklR5u via @mashable
pos	@duranrkarolina; Don't let the sun go down - George Michael &amp; Elton John / One sweet day - Mariah Carey &amp; Boyz II men;
pos	I may not like her music but Mariah Carey is the queen of shade, I worship her.
pos	The Mariah Carey &amp; Justin Bieber Collaboration Why You Mad Is HERE! Listen!: How exciting! On Saturday, the Mariah Carey and Justin B...
pos	#HLWD: @ymbjason is leading the pack for a Mariah Carey ride, tomorrow at 10:45! Grab a bike and end your weekend with a cardio party!
pos	My shuffle is favoring Mariah Carey hardcore today but whatever it's Saturday I'm supposed to feel like a diva anyway
pos	[working on Tinder profile in case husband ever leaves me]  Strengths: 1st on the dance floor Efficient typist 90's Mariah Carey lyrics
pos	Game of TONES 1st question today on @Mix938FM with @ClayRobbertze  - Who was Mariah Carey married too from Sony?
pos	@Miguel I have a genius idea for your face the sun video. Think giant Mariah Carey fans, color cortex and glory. Let's work on this
pos	Mariah Carey shows fuller frame in Malibu with twins Sunday - Daily Mail http://t.co/yDpRfFSBNd
pos	Mariah Carey's Daughter Monroe Gets Her Ears Pierced - See the Pic! http://t.co/AbdLqdz2Vv via @JustJared
pos	sometimes you just need to obnoxiously sing along to mariah carey on a rainy tuesday morning
pos	Mariah Carey does it to his 2nd marriage life... I made a vow that i will reserve myself to the next one i'll be... http://t.co/Yqajv4m6aa
pos	Mariah Carey's Star on the Walk of Fame- It's About Damn Time! http://t.co/CPvQGeMYVA
pos	Tuesday night apartment dance party feat. duets w/ classic Mariah Carey tracks. Spoiler alert: I can't hit the high notes. #whistleregister
neg	Well it's August 12th and I've just heard Mariah Carey's 'All I want for Christmas'...seriously?
pos	@JanMichaelDC @LittleLadyCook I don't either. Complete mystery. Also, I may have just been chair dancing to Heartbreaker by Mariah Carey.
pos	Not Available
neg	Are you fucking stupid? You can't talk about sales when Mariah Carey outsold bey with her 3rd album please stfu damn https://t.co/0eKLOK4CV6
pos	James Packer with singer Mariah Carey in Cannes in June. Picture ... http://t.co/gchzCrpmdJ
pos	Planning my trip with my friend to see Mariah Carey Feb. 6th. can't wait to see my queen @MariahCarey #1ToInfinity
pos	Omw to work bumping this 90's Mariah Carey. Bet NOT nobody fukc up my day. I gotta short fuse so this feeling may... http://t.co/ZnOHQYYpYe
pos	Best part of getting to the office first = choosing Friday tunes. (S/O to Mariah Carey.)
pos	Not Available
pos	@YouWishIGaveAf ion know the riaa site has Madonna then Mariah Carey in 2nd
pos	Anyone: hey Julie what'd you do last night  Me: nothing just creeped Mariah Carey's instagram until the sun came up
neg	if you can't handle me blasting mariah carey fantasy on repeat with all of the windows open on a sunday arvo then don't live in rosebery nsw
pos	Aka. I should be doing productive sunday things, but I'm just watching Mariah Carey videos on youtube
pos	some from peeps may recognise this chord progression from a mariah carey clip posted over on the AA groups... http://t.co/7KOb9rurci
neg	Mariah Carey: "I really haven't paid attention to Madonna since about like 7th or 8th grade, when she used to be popular." MELHOR SHADE
pos	A very laid-back Mariah Carey made it family time only as she stepped out on Malibu beach on Wednesday with her adorable twins, Moroccan
pos	@MariahCarey WONDERING IF Mariah Carey want to play some Concerts with us in OHIO after JAN.1,2016 an starting a TOUR contact JOHN MELSON
neg	@lhommegirl @arzE fukkin loser it's totally abt Mariah Carey however studies show now she may be one-upped by u
pos	OMG! Mariah Carey performed at Israel, I can still remember You Don't Mess With Zohan. Israelis may be the happiest people last night. :D
pos	Not Available
neg	It is almost 2 o'clock in the morning, I have school tomorrow and my roommate is singing Mariah Carey at the top of his lungs in the shower.
pos	Not Available
pos	3:15am, august 20th 2015, in my bedroom w/ all the lights off, listening to "all i want for christmas is you" by mariah carey at full volume
pos	Have a great Thursday all of you  ONE SWEET DAY Mariah Carey &amp; Boyz II Men http://t.co/LvQQpTd6iw
pos	Full Mariah Carey walked somewhere &amp; then sat down for a bit coverage - day 12 #buythePaper
pos	Mariah Carey discography is untouchable. No one is closer. Y'all know it but try to defend their faves.  Janet is the 2nd
pos	Listening to this Weeknd album. This guy has the 2nd best voice in the industry (after Mariah Carey)
pos	Not Available
pos	Just listening to whitney houston, celin dione and mariah carey.... just a perfect sunday,, true talent there ladies and gents
pos	Welcome to Kevin Oduah's Blog : Is Mariah Carey pregnant with James Packer's child... http://t.co/9K4zVdHTEr
pos	In the crib singing Mariah Carey as usual and everyone's tight and idc, I got the Monday blues
pos	Literally all the best Mariah Carey songs. All of them. http://t.co/Z90nmghTJk http://t.co/l5ZThVr6sy
pos	Warm up those vocals, Castro! @KAMELLE is leading the pack in a MARIAH CAREY ride tomorrow at 430pm! Snag a bike!
pos	If you don't take the risk, you may not experience the adventure ---Mariah Carey
neg	Misinterpreting Mariah Carey lyrics. Apparently she wants to fly a family into the sun and something about tachyon beams. Star Trek fan ?
pos	@theguyliner Mariah Carey - Fantasy The distance between it and the 2nd most played is pretty vast.
pos	Is Tamar trying to pull a "Mariah Carey" with releasing her album on September 11th? But, I know she's trying to honor the tragic day but...
pos	@AprilMichelleTX Is that you April? You look like Mariah Carey here!!
pos	Pictures: Mariah Carey out and about in Porto Cervo, Sardinia, Italy - 26 Aug 2015 http://t.co/r6UPP9ql1p #beautiful #Italy #MC25 #lambily
pos	In June she holidayed in Europe, meeting up with ex husband James Packer and his new partner Mariah Carey - and now Jodhi Meares is
pos	I'm a Mariah Carey fan kaya may high standards ako. Elha's quite good altho it's not a whistle tone. DARREN Wows TVKFinals
pos	Mariah Carey cut a voluptuous figure when she stepped out in Sardinia on Thursday morning.
pos	Groggy Saturday morning thought... Jason Durillo is the boy Mariah Carey of today. #wanttowantme #falsetto #killinit
pos	I'm not sure which is funnier - the coloured-vinyl reissue of Mariah Carey's Christmas album or the fact that it's coming out in October.
pos	@AfroUnique and I once sat in a Walgreens parking lot attempting to sing Mariah Carey's "My All" and probably scared the neighbors
neg	I really haven't paid attention to Mariah Carey since I was like in 5th grade when she used to be popular
pos	i can't wait to buy Elha's album &amp;see her shows May you continue giving justice to Mariah Carey songs. deserved to win! #TVK2Finale #lambily
pos	gonna make a mariah carey cover tomorrow
pos	Not Available
neg	Not Available
pos	Nah. I'm not arguing about it. Listen to "Mariah Carey" right now, bruh.  https://t.co/6KqSVYcMDI
pos	Today In History: Mariah Carey is the 5th act ever to hold the top 2 spots on US chart with 'WBT' &amp; 'SIO'! #Fact http://t.co/1PEB9OIFZg
pos	May napapansin talaga ako kay Morisette everytime she belts. It's the "intentional vocal crack" like what Mariah Carey does. Galing!
pos	Mariah Carey till the sun up bitch
pos	@EllenTheMermaid @VegfestScotland My favourite thing about Christmas is Slade and Mariah Carey; at least on 5+6 Dec the buses are running!
pos	Mariah Carey may have 18 #1's but Bang Bang outsold every single Mariah's ever put out in the United States. http://t.co/OTWLRXYkFD
pos	Can't believe Mariah Carey's "All I want for Christmas is you" is playing right now.  It's September 3rd.
pos	@SquirrelEvictor CMAT, Mariah Carey is the godmother of the cruise ship I'm going on in November.
pos	Mariah Carey enjoys pizza italy http://t.co/21AL9og1g5 via @DailyMailCeleb I am not fat shaming u if marie lost 50lbs u may 2 with her diet
pos	Lol!! I forgot all about that Mariah Carey concert! And ps: he was waving at me!!!  https://t.co/iNhaMdZFS6
pos	Not Available
pos	Because she's Mariah Carey lol they're used to her Selling millions... I don't think they expect the same from bey  https://t.co/PQ5oLj2A4r
pos	Not Available
pos	Your #Saturday #Satisfaction with Mariah Carey - Thank God I Found You (album version) http://t.co/CvHFOMO1tN #zaterdag #samedi
pos	If Airbnb is good enough for Mariah Carey, It may be good enough for you.  $25 Travel Coupon http://t.co/f3B3bdlvCm http://t.co/AydJRfN1ys
pos	I may have a slight man crush on Mariah Carey like I'm not straight, I wouldnt kiss her but if she asked to slow dance I wouldn't say no
pos	Demi Lovato is the 3rd most important voice by billboard just behind Mariah Carey &amp; Christina Aguilera.
neg	Please stop acting how if you were a Mariah Carey update account. https://t.co/lPdfLTUnsT
pos	Not Available
pos	"Sunday night with Mariah Carey greatest hits album, several bottles of Heineken and okcupid...." http://t.co/YtdRUkPUA4
pos	"Hold on partner I got bars to and they kinda scary I'm about to show you how may  nick's this Mariah Carey's"
pos	Have me and Eve really just sat watching Mariah Carey all I want for Christmas live? Yep, yep we have
pos	Christmas times reminds me of working December at the mall at Abercrombie listening to Mariah Carey all the time
pos	@takeanaptori this is us tho can't wait to play the justin bieber holiday album and mariah carey on repeat in dec https://t.co/4jcnHZEqEp
pos	If you think you can sing better than Mariah Carey now come on down to g-107 to audition after school tomorrow! http://t.co/kcMEmwgjzP
pos	@jaybc_4 like those are you dance moves, Mariah Carey is playing, overly excited for a holiday that won't be here till December... It's you!
pos	Weeping may endure for a night, but joy comes in the morning #NowPlaying "Fly Like A Bird" de Mariah Carey http://t.co/8fe5X5ND72
pos	@LarryBi47874168 @sharonirving Wow,my Dad would have agreed w/u,his 1st CD,Mariah Carey,when listening to a new stereo he made the purchase
pos	I may or may not want a Mariah Carey cake on my birthday. It'll be a surprise if I get one.
pos	Javier Saviola: "I'd be delighted if Messi won his 5th Ballon d'Or because of the quality of his football and because of our friendship."
pos	They may be different types of players, but don't say Messi and Ronaldo are the best. Not yet anyway. They might be remembered that way
pos	Messi has ALWAYS scored in the 1st or 2nd leg of the CL Round of 16 since the 2007/08 season: 2 - 1 - 2 - 2 - 6 - 2 - 1 (ongoing)
pos	Not Available
pos	What a great cover for the 1986 winner....I feel @francefootball need to do something very special for Messi's 5th. http://t.co/ixSDV38UhN
pos	Messi and Ronaldo both go up a rating in FUT 16 with Messi a 94 and Ronaldo 93 Suarez is a 90 as 3rd best player in the game.
pos	Hahah Lol so Halilovic was shaking when he saw Messi for the 1st time. I'ld probably faint if i ever meet him.
pos	3-0 Lavezzi on fire w his 2nd goal. Too bad he couldn't do it in World Cup or Copa America. Crowd still chanting "Messi" #Argentina #Bolivia
pos	Messi and Barcelona are preparing for the away game against Granada in La Liga tomorrow, kick-off 20:00 CET
pos	66' GOAL!!! #Argentina  Messi with a header makes it the 5th of the game  #Argentina 5-0 #Bolivia
pos	Whoaaaa...! #MESSI's show is on.. MESSI with the 2nd Goal... MESSI scored a brace. The greatest ever has destroyed them. #ARGvBOL
pos	@THEHOLYDEATH_7 tbh this game is bunk...I just wanna watch Monday's game with Messi
pos	@SivanJohn LOL the finishing was quite similar to Messi's 2nd goal against Bayern.
pos	@LeslieeAndradee Messi scored with his 4th touch like omg! Like it's not fair.
neg	Messi has now failed to score against Atletico for the 5th consecutive game
pos	Not Available
pos	James Rodriguez is fast closing in on the 2nd grade of best footballers (those immediately after Messi and Ronaldo)...
pos	Messi has scored against every South American team, he is just the 4th player to achieve that. http://t.co/c73n9C3Fhn
pos	And eclipse the amount of wages Messi gets a week? Haha..so now who is the best, Neymar or Messi? #mufc #FCBarcelona https://t.co/kaWhNJCp3B
neg	Bullshit! That would then mean you'd piss off Messi. Then have to pay him more too.  https://t.co/MeABTj2Bvx
pos	Tomorrow Getafe-Barcelona (Copa del Rey). Looks like Messi will start on the bench for the 3rd consecutive time
pos	Messi has scored 10+ goals outside Camp Nou for the 6th consecutive season: 25 - 21 - 23 - 27 - 32 - 10 (ongoing)
pos	barcastuff: Messi is the 1st ARG player in history to score against all other 9 Conmebol countries #fcblive [via mrchip]
pos	25 - It has been 25 matches since Messi last produced a hat-trick for Barcelona. His next will be his 25th for the club. Omen?
pos	The 3rd goal scorer of Mauritania just became Messi right there passing five defenders....aowa Bafana Bafana
pos	@Safeeyar yap. That's why i dont understand why they're making fun with messi's height. Do they expecting him to be a Jan Koller? Lol
pos	Iniesta is the 3rd best after Messi and Ronaldo, no one comes close, not Neymar not Hazard #spain
pos	@DerekRichards @MarkWarburton9 Is that Messi's twitter name or has the Mexican sun fried your mind?
pos	Imagine having a 20th of Messi's ability. You'd be the best in your team
pos	I told my dad I'm going to see messi on Tuesday , and he called me a bastard cuz he can't go
pos	Sunday Supplement. Is Bale in the same class as Messi and Ronaldo?! "He's knocking on the door" don't make me laugh. Over hyped as always
pos	Messi was just 20 years &amp; 161 days old when he secured a podium finish (3rd place) at the 2007 Ballon d'Or ceremony http://t.co/wwtDG2aWjb
pos	Nice to be in the @guardian_sport YouTube round up. Mine is the last link - Messi is the headline. Surely a mix-up?! http://t.co/KheYatUISH
pos	@ultrasuristic Thank you Kluivert. These days a lot of people make Ronaldo look like a Sunday League player when compared to Messi....
pos	#worldcup Rivalry with Ronaldo key to Messi's success: Kluivert: Barcelona, Sep 6 (IANS) Lionel Messi is... http://t.co/lOOp7ZGKmE #news
pos	Messi (back in January): 'My dream is to finish my career at Barcelona for as long as people want me'
pos	De Biasi (coach ALB): "Ronaldo better keeps quiet tomorrow or Messi will get my vote for the Ballon d'Or this time."
pos	Mascherano and Messi, who didn't start for ARG against BOL on Friday, are expected to start the friendly against MEX on Tuesday. [via sport]
pos	Initial pass to Messi zipped in. Only he could tame the ball &amp; pass to Xavi 1st time. Minimal backlift from another planet. @Phase_in_out
pos	Luiz Adriano (Shakhtar) scores his 5th goal of the evening and equals Messi's record of most goals by a single player in a UCL match
neg	I'm sad I can't watch Messi and the Argentina squad on Tuesday :(
pos	Not Available
pos	I may not have gotten a picture of Messi, but I still saw him with my own eyes! Fuck what everyone else says lol
pos	Messi and Mascherano could start the Argentina game against Mexico on Tuesday in Dallas, Texas [sport]
pos	@Omsondafivenine @Footy_Jokes this is the truth my friend while messi might win the 5th ballon d or people would say Ronaldo didn't win it
pos	@CulesAmericano Messi has the 6th best dribble succes rate (81%) in Europe's top 5 leagues this term of players to attempt 10+ dribbles
neg	Messi and Ronaldo please, but it seems we will be stuck with the duds that let us all down on Friday.  https://t.co/ftu8tveLku
pos	"@HoldTheMilan: Alciato: Bee will invest 150 million in January, another 200 in the Summer and plans to bring Messi by 2017"
neg	@BlueMarchisio @Max_DRealer @PFA he recently said may never be like Messi or cr7
pos	Isaac Newton was only 23 when he discovered gravity'  Man, Messi was 22 when he won his 1st Balon d'Or..
pos	*talking to Gunny about who's playing tomorrow*  Me: Messi and then some Mexicans that you don't know  Gunny: that's okay. I like Mexicans
pos	Sum chelsea fans in their dreams believe Hazard is the 3rd best player in the world afta Messi and Ronaldo. Not sure they've heard of Muller
pos	Messi, I'll see you tomorrow don't worry
pos	MAGICAL MARCH - With 48 goals in 42 official matches the month March is now Messi's BEST MONTH in his Barcelona career
pos	im just excited to see messi tomorrow
pos	He can't dribble cos in Spain (like many EU countries), dribbling is seen as disrespectful, he has to play 2nd to Messi...
pos	Regionals: Pedro to miss Messi: The latest stories from Tuesday's regional newspapers as Pedro says he is going to miss former team-m...
pos	Not Available
pos	Have uni tomorrow morning but need to say bae Messi tonight. its my drug.
pos	Going to see Messi the magician play in November! #Campnou https://t.co/gl1iY9XZ7f
pos	And people still doubt @WayneRooney  absolutely comical. He may not be Ronaldo and Messi but he's our best player by a mile
pos	2nd time having ronaldo and Messi .... Plus a cheeky hazard on the bench !! @Castro1021 @TheReevHD @Nick28T http://t.co/4FlPAPpqnk
pos	Messi will now attempt to break Telmo Zarra's record on 22 November when Barcelona face Sevilla at the Camp Nou
pos	@Badandy538_ At the end of the day,  we're talking about great players so any argument against may sound like nitpicking. Messi is GOAT tho.
pos	The Nats may have sucked again but now Messi is on TV and Colbert is back in an hour so it could be so much worse.
pos	Messi may be the best player in the world but Chicharito is the best player in the universe #ChichaDios @CH14_ http://t.co/BbPKl2CfGj
pos	he was level ffs! also, he may be a problem child but no Argentine forward links with Messi better than Tevez.
pos	the crowds gonna go crazy when Messi comes in for the 2nd half
pos	Not Available
pos	Messi slips on sod laid over turf. Grass pitches all over US, this is stupid &amp; dangerous. Glad Kun has sat the first half. #MCFC
neg	If Messi gets injured tonight, Dallas won't exist tomorrow. https://t.co/9JlZf9f5Lh
pos	Messi needs to show up more in the 2nd Half. #mexicovsargentina
pos	Okay, I can see how you may not like lebron or Tom Brady but not Messi..this guy has nations on his back.
pos	12:26am and we've got US Open Drama, Colbert's debut, and Messi just scored a sick goal for Argentina.  All Live/1st run now.
pos	And that is why messi is the best in the world. Good game though. Now to wait till October 10.
pos	And Argentina say Messi does nothing for the national team??! That goal was just magical Messi time as usual, c'mon! XD
pos	Somebody get a mustache, a fake birth certificate and get Messi signed up for the US on October 10th, please.
neg	Ok guys for the 3rd time MESSI WAS OUT OF PLACE THAT WASNT SUPPOSE TO BE A GOAL
pos	So according to my 12th Grade English teacher Messi has now tied the game up? Can anyone confirm this?
pos	@randomhero23 because they did not reply the play as much. 2nd time Messi scores a goal on Mexico like that
pos	Very proud of that 2nd goal from Mexico! Even tho they didn't win (nothing new) props to Messi for the last min goal http://t.co/MMbK3Z706L
pos	APOEL can become the 24th different opponent in UCL against which Messi has scored at least 1 goal. He has faced 31 teams in total
pos	Messi and Barcelona are preparing for the league game against Osasuna at the Camp Nou this Sunday (kick-off 17:00 CET)
pos	Luis Enrique looks set for a defeat if he calls Messi and Mascherano for training straight on Friday Just one day before the game
pos	Not Available
pos	In 2 days Barcelona will play the 1st UCL group stage game of the season, at home vs APOEL. It will be Messi's 31st opponent in Europe
pos	Not Available
pos	Messi has registered back-to-back hat-tricks (3+ goals) for Barcelona for the 3rd time in his career
neg	Sometimes I just feel sorry for messi and cr7 that such immense talents may not add the world cup to their laurels....fuck!!!
pos	@TeamMessi May i have permission to use this photo of Messi holding the case I designed? http://t.co/OJpKZ9qWga Ta! http://t.co/48IJDs944Q
pos	LVE | Messi playing his 16th game against Getafe. So far, he has been directly involved in 21 goals (13 scored, 8 assisted)
pos	@Fraudiesta I agree with Messi being 3rd but my top 3 would be:  1.Hazard 2.Suarez 3.Messi
pos	But Messi made the former premier league champions look like a group of 11 lads at goals  https://t.co/fAPDWwbX0d
pos	International Break Recap: Neymar, Messi, Rafinha score on Tuesday: Tuesday night was a good one for the Barcelona internationals tha...
pos	Messi and Barcelona will resume La Liga action with a traditionally tricky trip to Real Sociedad (Sunday, kick-off 21:00 CET)
pos	Top 3 players in the world? Has to be: Suarez/Ronaldo/Messi.  Only reason Messi is 3rd is because he's not proven in EPL. La liga is poor
pos	You may dislike either Messi or Ronaldo, but you can't dislike Zlatan.
pos	Not Available
pos	Today is Metlife. Jesus is coming back its the 2nd Easter. All wars have ended &amp; ceased fire in the stadium. We all gained superpowers.
pos	Sigh otra MetLife is tomorrow and I'm not going ://
pos	Wish I was going to MetLife tomorrow
pos	Thank you to all the fans who stood there for hours in the rain waiting for us, you were a fantastic audience , cya tomorrow at metlife
pos	how can I go to sleep when I was just twerking in my bathroom because of MetLife tomorrow
pos	@Harry_Styles goodnight babe hope you are resting up and feeling well and I hope you have loads of fun at MetLife tomorrow
